Fraud,Address,Normal_Txns,Normal_Sent_txns,Normal_Received_txns,ERC20_txns,ERC20_Sent_txns,ERC20_Received_txns,Internal_Txn,Eth_Volume,Sent_Eth,Received_Eth,ERC20_Volume,Sent_ERC20,Received_ERC20,Stable_Coin_Volume,Sent_Stable_Coin,Received_Stable_Coin,First_Txn_Timestamp,Last_Txn_Timestamp,Wallet_LifeTime,Min_Time_Btw_Normal_Txns,Avg_Time_Btw_Normal_Txns,Max_Time_Btw_Normal_Txns,Min_Time_Btw_ERC20_Txns,Avg_Time_Btw_ERC20_Txns,Max_Time_Btw_ERC20_Txns,Min_Time_Btw_Txns,Avg_Time_Btw_Txns,Max_Time_Btw_Txns,Uniq_Wallet_In_Normal_Txns,Uniq_SmrtCntrs_In_Normal_Txns,Uniq_Wallet_In_ERC20_Txns,Uniq_SmrtCntrs_In_ERC20_Txns
1,0x93574d7c405717d80520944ee1cb72d327b01df5,55,3,52,1,0,1,0,116.38030103655845,58.18826051827922,58.19204051827922,567580.0,0,567580.0,0,0,0,1516402014,1516651644,249630000,96000,4539000,544000,0,0,0,96000,4458000,544000,52,0,0,1
1,0xcba3d3d35827bd1ed88a2506ad86e59667363df9,239,18,221,1,0,1,0,124.58398550097108,62.019120928736314,62.564864572234775,1000.0,0,1000.0,0,0,0,1642541881,1667061923,24520042000,0,12977000,14000,0,0,0,0,102167000,14000,203,2,0,1
1,0x70f36e78224389c462dd0fc7fe1627a2928031c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x5526dc369bbe6b9b2c5e64bb368c1d3ccfa58271,2,1,1,3,0,3,0,0.019139,0.009139,0.01,2.6839999999999997,0,2.6839999999999997,0,0,0,1525131316,1663609643,138478327000,39916000,19958000,0,9774199000,38551203000,0,39916000,27695665000,22784802000,2,0,2,1
1,0x33afdd86b694d113ec4f8f1d55a284ebabec6081,22,17,5,0,0,0,0,130.68863116,65.33880307999999,65.34982808000001,0,0,0,0,0,0,1581721316,1595582549,13861233000,0,630056000,3921000,0,0,0,0,630056000,3921000,16,0,0,0
1,0x6f931bac260e7fcbaa0244d3b43a2bd9e9acf698,393,384,9,32,21,11,37,4877.307086035826,3096.107086035826,1781.2,6883.516598449945,2922.25,3961.2665984499454,0,0,0,1499377855,1529725003,30347148000,0,1100000,49000,139000,948348000,212000,0,71405000,163000,6,2,2,2
1,0x20cbe0524157f564a5dca1c18f376e72b4528e64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x3da248b9f74620c68b3b6655e3b8583b5c07ca01,7,1,6,0,0,0,0,1149.0492923093334,574.5244256546666,574.5248666546667,0,0,0,0,0,0,1471224292,1472709312,1485020000,1803000,212146000,17104000,0,0,0,1803000,212146000,17104000,7,0,0,0
1,0x44e5797b8af9d494c51db210d48f7163d4f380b7,6,1,5,0,0,0,0,74.3207132,37.1600836,37.1606296,0,0,0,0,0,0,1584156784,1584374382,217598000,5712000,36266000,6655000,0,0,0,5712000,36266000,6655000,4,0,0,0
1,0x7da6955457b72fdd0e80709d704520ff85d79e39,3,1,2,0,0,0,0,0.52826044706974,0.26409872203487,0.26416172503487,0,0,0,0,0,0,1498818787,1500560731,1741944000,262795000,580648000,1479149000,0,0,0,262795000,580648000,1479149000,3,0,0,0
1,0x6c83ac2073c980be7a0c0245548b3a2730ab53f8,28,4,24,0,0,0,0,226.10016752206056,113.04998926103028,113.05017826103028,0,0,0,0,0,0,1577972701,1578332269,359568000,502000,12842000,20932000,0,0,0,502000,12842000,20932000,25,0,0,0
1,0xab8674084c581f549681541ab18187a67ef1aa60,92,4,88,0,0,0,0,51.51220802744662,25.752208027446613,25.76,0,0,0,0,0,0,1642255365,1651085500,8830135000,0,95980000,455000,0,0,0,0,95980000,455000,74,0,0,0
1,0xd912289c9f079b0655737a55fd5d745501ecefc7,2,1,1,1,0,1,0,0.199139,0.099139,0.1,0.01,0,0.01,0,0,0,1510794064,1663618655,152824591000,6100384000,3050192000,0,0,0,0,6100384000,50941530000,0,2,0,1,0
1,0x385afc7ed3782aac1ee10d19892ea9d345bc0797,5,2,3,0,0,0,0,1.04060646,0.52022763,0.52037883,0,0,0,0,0,0,1572041286,1576871109,4829823000,272000,965965000,0,0,0,0,272000,965965000,0,3,0,0,0
1,0xbec9410b01671bb6521996b141bb95ebff87cb31,0,0,0,2,0,2,0,0,0,0,1.347,0,1.347,0,0,0,1547956034,1663609643,115653609000,0,0,0,115653609000,57826804000,0,115653609000,57826804000,0,0,0,2,0
1,0x5ec707525b04e22b2d207faa1912569f79e74e8a,0,0,0,4,0,4,0,0,0,0,5.348,0,5.348,0,0,0,1547955256,1557730233,9774977000,0,0,0,1417000,2443744000,9771480000,1417000,2443744000,9771480000,0,0,1,1
1,0x6b7c523f0655bd5a18e4cc53b53659cd3def0307,3,1,2,3,0,3,0,3.187139,1.593139,1.5939999999999999,2.6839999999999997,0,2.6839999999999997,0,0,0,1526703730,1663609643,136905913000,2522000,62036000,0,9774977000,38551462000,0,2522000,22817652000,21065418000,3,0,3,0
1,0x446593015e30bacdef625f76bcd84d2d2a0a0461,440,407,33,1068,284,784,12,249.1578748790811,234.26,14.897874879081096,483035309.5409617,240005892.85006002,243029416.69090167,0,0,0,1521227747,1638519678,117291931000,0,131919000,1007000,0,109824000,644000,0,77780000,102000,38,237,82,29
1,0x046e3a705d9bcd0e53d2b45161b48e39f4bc4090,3,2,1,1,0,1,0,9.99693738,4.99693738,5.0,13.37,0,13.37,0,0,0,1535028938,1547971375,12942437000,576000,5620000,16284000,0,0,0,576000,3235609000,16284000,3,0,1,0
1,0x973cc36eef960389b1dddce82a9f0663af61809b,17,1,16,2,0,2,0,19.51980348,9.75886224,9.76094124,1.347,0,1.347,0,0,0,1530188701,1663405199,133216498000,238000,25079000,5505000,115443218000,57721609000,0,238000,7011395000,5505000,14,0,2,0
1,0xb661a8c0872fac5a4ea5714c1e034e5fd6e40ca4,3,2,1,4,1,3,0,0.034412614,0.016455957,0.017956657,6155.7822634,3015.0911317,3140.6911317,0,0,0,1624964275,1624989785,25510000,28000,43000,100000,126000,6378000,24098000,0,3644000,24098000,2,1,4,0
1,0x451ba6133b64829398fe074ae649a7998acb16f3,3,1,2,2,0,2,0,3.97687454,1.98781127,1.98906327,3.4854132961416378,0,3.4854132961416378,0,0,0,1517520045,1547966568,30446523000,1815000000,2028936000,4271809000,10977763000,5488882000,0,1815000000,6089305000,4271809000,3,0,0,2
1,0x557a5c0b3acbf9fe59d5a079aa59c9c7ff481c87,5,1,4,2,0,2,0,6.899139,3.449139,3.45,13.379999999999999,0,13.379999999999999,0,0,0,1533674283,1663408487,129734204000,87000,529487000,0,115437112000,57718556000,0,87000,18533458000,0,5,0,2,0
1,0xb8f8881f561f7a1d8c44d3d38e9d5bd7d88a77df,67,38,29,4,1,3,1,24.010737071610635,12.110185635805317,11.900551435805317,17217.883,16283.513,934.37,0,0,0,1526502208,1547971375,21469167000,180000,142481000,500335000,839804000,4918927000,0,0,302383000,500335000,32,1,4,0
1,0x36941838db0d292ff88496bf07495b15d8720552,15,12,3,8,1,7,0,323.115704606,161.55507876000001,161.560625846,5441169.35896833,2276120.0,3165049.35896833,0,0,0,1542585855,1583517532,40931677000,194000,2728778000,2814018000,100000,2883537000,1104000,0,1779638000,194000,13,1,5,2
1,0x8324676c7cd3a99391d1d69ce3d8a7c2b51c1f59,0,0,0,1,0,1,0,0,0,0,0.01,0,0.01,0,0,0,1663618655,1663618655,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0x759e0f2f2c7293f83e3b596be4acfa6868b8f817,71,23,48,0,0,0,0,19.40627926737641,9.671989756650268,9.734289510726141,0,0,0,0,0,0,1640750323,1646740050,5989727000,0,84362000,12963000,0,0,0,0,84362000,12963000,35,0,0,0
1,0xe472c059b469ec0989514086985d64d0f3f2fe63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x3d849340d298955d62b73126823b4594feb1291d,248,244,4,10,2,8,0,0.253899616,0.10558255600000001,0.14831706,2166148.017,1083073.34,1083074.677,0,0,0,1529832950,1547966568,18133618000,0,13415000,743713000,264000,1813362000,562000,0,70285000,562000,188,1,4,0
1,0xc9ad7665b4c4324b178f9c93305017f0230a8a8a,8,1,7,0,0,0,0,25.58311656,12.79140078,12.79171578,0,0,0,0,0,0,1624073909,1624143421,69512000,78000,8689000,157000,0,0,0,78000,8689000,157000,5,0,0,0
1,0x56f0e244ea07e894170731285daf8cf4864e368e,9,4,5,0,0,0,0,4.1550578933268065,2.0685856397867672,2.0864722535400393,0,0,0,0,0,0,1519831010,1522059955,2228945000,1632000,247661000,436609000,0,0,0,1632000,247661000,436609000,7,0,0,0
1,0xecd91d07b1b6b81d24f2a469de8e47e3fe3050fd,1105,1103,2,36,10,26,0,5.0,0.0,5.0,99077.00828053367,49450.337833818834,49626.67044671484,0,0,0,1543150712,1702183367,159032655000,0,91590000,2200000,0,4417513000,236000,0,139380000,2200000,2,14,8,11
1,0x51d3ce5237b0aacb14ea4ddd1093b10afc69d40a,19,6,13,3,0,3,0,57.92849675,28.962379375,28.966117375,2.6839999999999997,0,2.6839999999999997,0,0,0,1506182015,1663609643,157427628000,0,7065000,3346000,9774199000,38551203000,0,0,7155801000,3346000,19,0,3,0
1,0x629b2aa7fdda8f7527d6f8ea742c1d5774e567ea,29,2,27,0,0,0,0,54.810192826,27.404613413,27.405579412999998,0,0,0,0,0,0,1518181642,1518723354,541712000,0,18680000,199000,0,0,0,0,18680000,199000,29,0,0,0
1,0x604636852e1c0d7d1301d938924f80e4f4955ca9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xfc38463413b3611c224cfef15493de955672d4aa,80,23,57,57,8,49,1,11.946211023009086,8.300537778686099,3.645673244322988,4075108.1252060235,537315.5156056882,3537792.6096003354,0,0,0,1526564931,1676868623,150303692000,0,1878796000,2118000,44000,2396667000,271544000,0,1097107000,2118000,67,9,28,3
1,0xe355379f585e2f7314855da86e876cfea981f23a,2,1,1,0,0,0,0,0.1,0.0,0.1,0,0,0,0,0,0,1644597064,1644599399,2335000,2335000,1168000,0,0,0,0,2335000,1168000,0,1,1,0,0
1,0x7c875ee4d4a1b29b41ebb2678df1f645f28d090b,10,1,9,1,0,1,0,14.743497739999999,7.37122387,7.37227387,13.37,0,13.37,0,0,0,1528453247,1547971375,19518128000,52000,51852000,122454000,0,0,0,52000,1774375000,122454000,10,0,1,0
1,0x1d153dee0a823e9238b4f2e83758e27be3f1158e,18,3,15,0,0,0,1,98.918595,49.708194999999996,49.2104,0,0,0,0,0,0,1593292840,1594372724,1079884000,369000,59994000,214017000,0,0,0,369000,59994000,214017000,17,0,0,0
1,0xe80a6146a6f341c4c0877be9a59fd8279ed4971b,9,4,5,0,0,0,0,77.99801821,38.99801822,38.999999990000006,0,0,0,0,0,0,1594166934,1594177339,10405000,32000,1156000,417000,0,0,0,32000,1156000,417000,6,0,0,0
1,0xcde7411dead6698e1effa8ef64fb0063857e7e7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xad93fef882517ac61d266ad60665b50e6d331c83,10,6,4,6,1,5,0,18.81323435383061,9.402671157415305,9.410563196415305,10513.3894,5256.6947,5256.6947,10513.3894,5256.6947,5256.6947,1596296502,1596429537,133035000,123000,13304000,1426000,28000,2353000,479000,0,8315000,1426000,9,1,3,0
1,0x2df0dab68d148c53b9b1666f8dc044680860d2e7,15,14,1,0,0,0,0,2.991974506660668,1.491974506660668,1.5,0,0,0,0,0,0,1584881022,1603396869,18515847000,10000,1234390000,2221636000,0,0,0,10000,1234390000,2221636000,2,13,0,0
1,0x446143204482cc0cea4d71fffa9b6d94aa607ad5,22,1,21,0,0,0,0,49.01369564580216,24.50632282290108,24.50737282290108,0,0,0,0,0,0,1536357322,1536854977,497655000,15000,22621000,77000,0,0,0,15000,22621000,77000,22,0,0,0
1,0xb2a3fcf38979898e695c88947e3373bf1c2e9b37,3,1,2,0,0,0,0,2.399622,1.199622,1.2000000000000002,0,0,0,0,0,0,1515675399,1516950554,1275155000,219537000,425052000,0,0,0,0,219537000,425052000,0,3,0,0,0
1,0x21e0ddad4277d984dbf238071f6681d625408d10,14,2,12,1,0,1,0,48.0816630918397,22.53774454591985,25.543918545919848,1.7,0,1.7,0,0,0,1611450898,1708833851,97382953000,129000,32157000,4587000,0,0,0,129000,6492197000,4587000,12,0,0,1
1,0xa1b54b8cf7414fa909cf6f0f4514df25138ac975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x972c4009871c7f0215536ca88277e018c4b41063,14,11,3,5,3,2,1,0.3765045974426693,0.34601554639817494,0.030489051044494366,6903.497305,3448.495605,3455.0017,1035.497305,514.495605,521.0017,1632866320,1652875502,20009182000,0,1425730000,695000,21465000,3359520000,50137000,0,1053115000,48961000,7,3,4,1
1,0xa3e52a23060ccdfe186822b52bf60a07451e094e,4,2,2,1,0,1,0,0.649,0.324,0.325,0.01,0,0.01,0,0,0,1510836148,1663618655,152782507000,110075000,95233000,120845000,0,0,0,110075000,30556501000,120845000,4,0,1,0
1,0xe729e16c22128002debd500e98261265d4a8b7e0,5,3,2,3,1,2,0,3.093215716,1.543592916,1.5496228,1213.52,606.76,606.76,1213.52,606.76,606.76,1595976730,1598471413,2494683000,76138000,397130000,309556000,2445000,339341000,0,0,311835000,2445000,4,1,3,0
1,0xabcf11ac565699246469da805af47975b883d792,20,11,9,18,9,9,0,1.5434754883059845,0.7670524811529923,0.7764230071529923,143133.55224513833,71566.77612256916,71566.77612256916,20.038388,10.019194,10.019194,1591968101,1592136855,168754000,0,8438000,5224000,0,9356000,1472000,0,4441000,269000,9,9,4,0
1,0xe34f004bdef6f069b92dc299587d6c8a731072da,24,21,3,5,0,5,5,171.80577429303585,169.90577429303588,1.9,2339.7970899530933,0,2339.7970899530933,0,0,0,1648486644,1650700681,2214037000,0,12453000,350000,282000,411902000,143518000,0,76346000,350000,6,7,2,3
1,0x2f4d7ecf5d7ff547e0aa20e7d98958c044cbfd8f,7,6,1,10,3,7,0,0.087326815,0.037326815,0.05,1712840311255.161,11063.180443606348,1712840300191.9805,22124.700682,11062.350341,11062.350341,1599671689,1609494619,9822930000,63000,727435000,362000,0,746619000,156260000,0,577819000,156260000,3,3,6,3
1,0x8a8869a8b53573294b0e03820253607d5528679d,17,10,7,2,0,2,0,23.66057734,11.826099169999999,11.83447817,1276.0,0,1276.0,0,0,0,1525958118,1542007151,16049033000,1720000,422609000,34989000,12857261000,6428630000,0,1720000,844686000,34989000,15,0,1,0
1,0x1161acf9a61b8cd951f5364e897c586883a1fe76,8,2,6,0,0,0,0,21.38407502,10.69117651,10.692898510000001,0,0,0,0,0,0,1524659815,1524884835,225020000,106000,28128000,670000,0,0,0,106000,28128000,670000,7,0,0,0
1,0x50bcbc6ddf33ad3e03602aa03cf93d4a32d65ac1,14,14,0,2,0,2,7,151.11848950909592,151.11848950909592,0,112.667387156326,0,112.667387156326,0,0,0,1648153786,1650623644,2469858000,0,97695000,86000,2253791000,1126896000,0,0,154366000,86000,2,8,0,2
1,0x87320719f0f02912096e3d19fc05da8110c9c424,1,0,1,0,0,0,0,0.12640099,0,0.12640099,0,0,0,0,0,0,1649034308,1649034308,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0x9b95e694a3d010b187d4970e1a7ed95a973243ea,111,110,1,0,0,0,0,0.3,0.0,0.3,0,0,0,0,0,0,1639929258,1658407911,18478653000,0,166474000,2122000,0,0,0,0,166474000,2122000,1,1,0,0
1,0x58d1cdc08fdb8f80582f9bf9bfaae456e96385ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x2f09dfc52c61cf17cc9bafd5d8e57eb8d41804be,2,1,1,0,0,0,0,0.7998803000000001,0.3998803,0.4,0,0,0,0,0,0,1572021371,1576870897,4849526000,4849526000,2424763000,0,0,0,0,4849526000,2424763000,0,2,0,0,0
1,0x3553c762797202d4eb9648052d012d7cfea16b75,25,9,16,0,0,0,0,9.172476484111783,4.581076484111783,4.5914,0,0,0,0,0,0,1645628649,1649729604,4100955000,0,164038000,34679000,0,0,0,0,164038000,34679000,14,0,0,0
1,0x6abca33faeb7deb1e61220e31054f8d6edacbc81,2,2,0,3,1,2,2,0.03705651139236417,0.03705651139236417,0,3000000.0,1500000.0,1500000.0,0,0,0,1636123517,1647408698,11285181000,11280256000,5640128000,0,1654000,1642000,3271000,0,2257036000,3271000,1,1,2,0
1,0xb961f2a5eed42fc1607f4fb795ef6d36d341cd56,83,78,5,54,34,20,31,89.92348952423738,84.0997512156916,5.823738308545785,507000.6763211631,253491.73990681872,253508.93641434432,169704.579888,84852.289944,84852.289944,1614074455,1637360931,23286476000,0,280560000,39602000,0,398210000,65652000,0,169974000,39602000,10,20,17,14
1,0x1a3f591bd2a270dd5e8e77235f842a918bceb4d2,9,3,6,1,0,1,0,3.33616436,1.66768318,1.66848118,888888.0,0,888888.0,0,0,0,1558946620,1579841275,20894655000,3139000,2321628000,463290000,0,0,0,3139000,2089466000,463290000,8,0,0,1
1,0x523ab8a576f3ceb0982913e651ca56495d54ee45,9,5,4,0,0,0,0,9.306402160000001,5.44472,3.86168216,0,0,0,0,0,0,1543613470,1543720153,106683000,107000,11854000,24201000,0,0,0,107000,11854000,24201000,5,3,0,0
1,0xbb1d293ac46180c7fe9eddd43c12e3e44d659e1d,241,163,78,258,37,221,0,13.211204564683921,6.543738777142336,6.667465787541587,4507036.779980807,1768961.1786011246,2738075.601379682,0,0,0,1534064456,1636122773,102058317000,14000,420193000,2141000,18000,395575000,31485000,0,204526000,31485000,128,22,146,3
1,0xc3f4763bf48da4eb33a0da0f21399449af2b53b2,219,131,88,222,98,124,0,55.22302952504956,27.48016057752478,27.742868947524784,640295580.2443479,320115640.3552434,320179939.88910455,0,0,0,1539346755,1663618655,124271900000,0,32340000,61217000,8000,559783000,69000,0,281796000,69000,97,87,64,3
1,0x4d517d272ce8d879d8891518e70153b49d2cdb96,575,404,171,249,89,160,6,1543.646056168692,849.000751964945,694.6453042037468,60707178.27201062,30347078.58327763,30360099.68873298,0,0,0,1506957973,1663405199,156447226000,0,3050000,72071000,0,627749000,44897000,0,189863000,72071000,180,54,57,9
1,0x0dadcefc4f08007d1e51a25cd448ef86120db9b4,15,7,8,2,0,2,0,84.98776781,42.493084855,42.494682955,1.347,0,1.347,0,0,0,1525723656,1663609643,137885987000,297000,218998000,321000,115647662000,57823831000,0,297000,8110940000,321000,9,0,2,0
1,0x942b426b39f201965fafe3b3b60707cfbd237fa2,5,4,1,10,3,7,0,0.075164911,0.035164911,0.04,4000000.2609478417,2000000.125473921,2000000.135473921,0,0,0,1545055083,1663618655,118563572000,580000,49535000,82869000,129000,11848272000,1562000,0,7904238000,80848000,2,1,7,0
1,0x2e64d7d37133e505ea50e813400be7d105acf4ad,73,33,40,0,0,0,1,59.917090254378735,30.245689027189364,29.671401227189367,0,0,0,0,0,0,1568736157,1569914599,1178442000,66000,16143000,10278000,0,0,0,66000,16143000,10278000,60,0,0,0
1,0xc6df8e498facad626a82b7af3c9f5f9301e79fd6,0,0,0,2,0,2,0,0,0,0,2.674,0,2.674,0,0,0,1547955256,1557730233,9774977000,0,0,0,9774977000,4887488000,0,9774977000,4887488000,0,0,0,1,1
1,0xbafa4087b5dbb5cb9b40180bb7dd6a053e29e137,27,10,17,1,0,1,0,18.024980184,8.884550092,9.140430092,1.4,0,1.4,0,0,0,1616953929,1695806219,78852290000,142000,663246000,1110000,0,0,0,142000,2816153000,1110000,22,0,0,1
1,0xcc71ee0f039f07adb1cf2484f4663cb6bf9e2689,12,2,10,0,0,0,0,51.932451640000004,25.96536482,25.96708682,0,0,0,0,0,0,1539505503,1541078079,1572576000,12206000,131048000,92378000,0,0,0,12206000,131048000,92378000,12,0,0,0
1,0xbdd5645986f492954465b5e407f7528c0cf88ffa,81,76,5,61,16,45,7,1.2302191803068094,1.2104291803068095,0.019790000000000002,994126.5973455914,50245.15887368416,943881.4384719073,0,0,0,1515931982,1663609643,147677661000,0,1616550000,352000,0,2420945000,260222000,0,1039984000,260222000,11,18,29,12
1,0x0d3c6f157fc40ede8fc2e80a2d03b961853cc243,0,0,0,2,0,2,0,0,0,0,13.379999999999999,0,13.379999999999999,0,0,0,1547971375,1663408487,115437112000,0,0,0,115437112000,57718556000,0,115437112000,57718556000,0,0,0,2,0
1,0xf850380c7e9a11e5a1ee65a4c24947de2286524f,594,3,591,1,0,1,0,180.59348246426785,90.29348246426785,90.3,300000.0,0,300000.0,0,0,0,1634704680,1636025186,1320506000,0,278000,1842000,0,0,0,0,2219000,1842000,473,0,0,1
1,0x4423b4d5174dd6fca701c053bf48faeaaaee59f0,9,8,1,7,1,6,1,986.15,986.0,0.15,1874.8934363652693,25.0,1849.8934363652693,0,0,0,1501154806,1535928698,34773892000,0,1108000,5542000,1224609000,4821518000,2621997000,0,2173368000,5542000,8,0,1,4
1,0xe7853dd873bf57b6aa9d5251b16f8b9d68c4ba76,46,15,31,0,0,0,0,60.19802153791754,30.07565656395877,30.12236497395877,0,0,0,0,0,0,1610179891,1617346271,7166380000,455000,155791000,1318000,0,0,0,455000,155791000,1318000,33,0,0,0
1,0xad88ce52945787c6435a867430bc1cb22427a4f0,4,3,1,4,2,2,0,0.39580594300000005,0.195805943,0.2,90000.0,45000.0,45000.0,90000.0,45000.0,45000.0,1600946561,1604660984,3714423000,0,893964000,25000,0,34648000,65000,0,464303000,65000,2,2,2,0
1,0x03b7882e55871ffb6300bd2511a52685d689bec3,109,21,88,31,9,22,0,379.5005230251851,189.6856364600797,189.81488656510535,169580.142818,84740.071409,84840.071409,169480.142818,84740.071409,84740.071409,1598875168,1628430771,29555603000,0,271152000,44000,3000,194835000,880000,0,211111000,44000,89,1,21,0
1,0xce0aa8921ef80242f03ae1824e31ccf912ba1eb1,29,10,20,0,0,0,0,383.4720481673299,191.71740608366497,191.75464208366495,0,0,0,0,0,0,1597074592,1605349554,8274962000,61000,285344000,9514000,0,0,0,61000,285344000,9514000,24,0,0,0
1,0x7fa0c4ed46bfb7aef3d8cf90a0c0caac925d2914,39,1,38,0,0,0,0,110.645582054,55.322360527,55.323221527,0,0,0,0,0,0,1524886247,1525161629,275382000,0,7061000,362000,0,0,0,0,7061000,362000,31,0,0,0
1,0xbe2cd7e5a3fbc9855bf501a608d0fd5791293119,4,2,2,0,0,0,0,6.1946729,3.09647545,3.09819745,0,0,0,0,0,0,1588280337,1589917557,1637220000,1556000,409305000,48145000,0,0,0,1556000,409305000,48145000,3,0,0,0
1,0x4ee43484796aebee01ee8e39d3a4cccbbbac136b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xa8b3c9c2a45d68eb435b5f3ef6712fa50cdbd996,37,4,33,5,1,4,0,26.96099611495519,13.480052071676168,13.48094404327902,6.829791080875003,2.0728955404375013,4.756895540437501,0,0,0,1520441240,1671902375,151461135000,63000,4093544000,2762000,8291340000,26762368000,9866890000,0,3606218000,2762000,32,1,4,1
1,0xbc75274d1713e07df13b777c1d9067e7eb3dd885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x32ea6b24675349edb6df2896457819289aad180e,35,20,15,2,0,2,0,20.16199935,10.06395637,10.09804298,1.347,0,1.347,0,0,0,1528201786,1663609643,135407857000,39000,67087000,7609000,115653609000,57826804000,0,39000,3659672000,7609000,34,0,2,0
1,0x9d032989f82c0e40202ae5abd844ff68181544d2,28,1,27,2,0,2,1,120.29209098,60.39561499,59.89647599,1.347,0,1.347,0,0,0,1528438303,1663609643,135171340000,103000,29791000,2607000,115653609000,57826804000,0,103000,4505711000,2607000,26,0,2,0
1,0x4a64e4b4b6bc57f09bba0080ae368efaf8c68fa9,2,1,1,0,0,0,0,1.999559,0.999559,1.0,0,0,0,0,0,0,1503939907,1504041733,101826000,101826000,50913000,0,0,0,0,101826000,50913000,0,2,0,0,0
1,0x9138692bb23767381e1b377d559ac668f990aba1,16,8,8,25,2,23,0,816.6755526494289,408.3277320757145,408.34782057371444,12446086751.662407,60.0,12446086691.662407,0,0,0,1537830261,1663610267,125780006000,75000,3398685000,2987000,30000,5018871000,43000,0,3067805000,2987000,8,1,3,3
1,0x88888f6e4a031442831d91ae66c9ccec78e81c28,2,1,1,0,0,0,0,5.997450000000001,2.99745,3.0,0,0,0,0,0,0,1614698716,1614891842,193126000,193126000,96563000,0,0,0,0,193126000,96563000,0,2,0,0,0
1,0xaa2498d85ba7559006f90110a4bc33c10a06c1af,89,8,81,0,0,0,1,103.04671498,51.92081399,51.12590099,0,0,0,0,0,0,1518944993,1520557607,1612614000,0,18119000,63187000,0,0,0,0,18119000,63187000,70,0,0,0
1,0x4eb1d2050017cf862939340c017a31aa2d59d8d8,9,3,6,0,0,0,0,23.763244477,11.880158909999999,11.883085567,0,0,0,0,0,0,1545151686,1560948356,15796670000,292000,1755186000,678360000,0,0,0,292000,1755186000,678360000,9,0,0,0
1,0xf591bbf70178bcaa80d306ab65755ab7038962cd,12,1,11,5,0,5,0,23.04939296,11.52426598,11.52512698,6.685,0,6.685,0,0,0,1525653366,1557730233,32076867000,952000,36231000,8815000,915000,1955023000,9770702000,915000,1886875000,8815000,11,0,3,1
1,0x864875aef79b107221bee89c8ff393bd2b666d96,22,20,2,8,4,4,1,263.4457305,256.74353,6.7022005,10441.732598,5095.714914,5346.017684,10165.082168,5082.541084,5082.541084,1647808575,1647964187,155612000,0,7073000,51000,0,8892000,35000,0,5187000,51000,4,7,5,1
1,0x820c415a17bf165a174e6b55232d956202d9470f,0,0,0,1,0,1,0,0,0,0,13.37,0,13.37,0,0,0,1547971375,1547971375,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0x09c7206a4365937f1d79e841ab258017ead1a3e9,15,4,11,0,0,0,0,24.807690309211136,12.403362154605567,12.404328154605567,0,0,0,0,0,0,1580777680,1582158331,1380651000,84000,92043000,144416000,0,0,0,84000,92043000,144416000,15,0,0,0
1,0xdc5b0e523d613f7188312efa1951f02f749d4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x7b981d07b83413c508337cea8f4c5067be9de229,23,13,11,0,0,0,1,238.3122267202777,120.64341886013884,117.66880786013884,0,0,0,0,0,0,1593915905,1594469941,554036000,83000,24089000,209000,0,0,0,83000,24089000,209000,18,3,0,0
1,0x0d4ef858c7f4e60021b42124160f2426e1597dc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xb3eefe335f6b60f9edcc709029673d4c69d64c35,25,14,11,9,3,6,8,21.59706427892385,11.061091278923847,10.535973,3188.67,1539.33,1649.34,0,0,0,1524553760,1663618655,139064895000,1062000,5308764000,142475000,4579000,15451655000,3031838000,0,4090144000,3031838000,11,2,6,0
1,0xf581747e55f006cdb5bdbb9e316eb0efcc725be5,0,0,0,2,0,2,0,0,0,0,1.347,0,1.347,0,0,0,1547961981,1663405199,115443218000,0,0,0,115443218000,57721609000,0,115443218000,57721609000,0,0,0,2,0
